date,county,state,fips,cases,deaths,case
2020-06-19,Fulton,Georgia,13121,5400,304,75
2020-06-19,Gwinnett,Georgia,13135,5958,161,205
2020-06-19,Hall,Georgia,13139,2901,58,27
2020-06-20,Cobb,Georgia,13067,3841,229,34
2020-06-20,DeKalb,Georgia,13089,4666,165,29
2020-06-20,Fulton,Georgia,13121,5444,304,44
2020-06-20,Gwinnett,Georgia,13135,6043,162,85
2020-06-20,Hall,Georgia,13139,2922,58,21
2020-06-21,Cobb,Georgia,13067,3893,230,52
2020-06-21,DeKalb,Georgia,13089,4694,165,28
2020-06-21,Fulton,Georgia,13121,5496,304,52
2020-06-21,Gwinnett,Georgia,13135,6151,162,108
2020-06-21,Hall,Georgia,13139,2935,58,13
2020-06-22,Cobb,Georgia,13067,3969,229,76
2020-06-22,DeKalb,Georgia,13089,4791,165,97
2020-06-22,Fulton,Georgia,13121,5705,304,209
2020-06-22,Gwinnett,Georgia,13135,6407,162,256
2020-06-22,Hall,Georgia,13139,2946,58,11
2020-06-23,Cobb,Georgia,13067,4134,234,165
2020-06-23,DeKalb,Georgia,13089,5042,166,251
2020-06-23,Fulton,Georgia,13121,5885,302,180
2020-06-23,Gwinnett,Georgia,13135,6636,163,229
2020-06-23,Hall,Georgia,13139,2982,58,36
2020-06-24,Cobb,Georgia,13067,4269,236,135
2020-06-24,DeKalb,Georgia,13089,5158,166,116
2020-06-24,Fulton,Georgia,13121,6052,302,167
2020-06-24,Gwinnett,Georgia,13135,7036,164,400
2020-06-24,Hall,Georgia,13139,3032,58,50
2020-06-25,Cobb,Georgia,13067,4347,237,78
2020-06-25,DeKalb,Georgia,13089,5258,168,100
2020-06-25,Fulton,Georgia,13121,6163,309,111
2020-06-25,Gwinnett,Georgia,13135,7223,167,187
2020-06-25,Hall,Georgia,13139,3048,59,16
2020-06-26,Cobb,Georgia,13067,4433,238,86
2020-06-26,DeKalb,Georgia,13089,5322,171,64
2020-06-26,Fulton,Georgia,13121,6350,311,187
2020-06-26,Gwinnett,Georgia,13135,7463,168,240
2020-06-26,Hall,Georgia,13139,3075,59,27
2020-06-27,Cobb,Georgia,13067,4526,239,93
2020-06-27,DeKalb,Georgia,13089,5404,171,82
2020-06-27,Fulton,Georgia,13121,6506,311,156
2020-06-27,Gwinnett,Georgia,13135,7604,169,141
2020-06-27,Hall,Georgia,13139,3101,59,26
2020-06-28,Cobb,Georgia,13067,4607,240,81
2020-06-28,DeKalb,Georgia,13089,5448,171,44
2020-06-28,Fulton,Georgia,13121,6610,311,104
2020-06-28,Gwinnett,Georgia,13135,7685,169,81
2020-06-28,Hall,Georgia,13139,3117,59,16
2020-06-29,Cobb,Georgia,13067,4630,240,23
2020-06-29,DeKalb,Georgia,13089,5469,171,21
2020-06-29,Fulton,Georgia,13121,6648,312,38
2020-06-29,Gwinnett,Georgia,13135,7755,170,70
2020-06-29,Hall,Georgia,13139,3138,59,21
2020-06-30,Cobb,Georgia,13067,4877,243,247
2020-06-30,DeKalb,Georgia,13089,5841,173,372
2020-06-30,Fulton,Georgia,13121,6965,312,317
2020-06-30,Gwinnett,Georgia,13135,8082,170,327
2020-06-30,Hall,Georgia,13139,3187,60,49
2020-07-01,Cobb,Georgia,13067,5081,245,204
2020-07-01,DeKalb,Georgia,13089,5959,173,118
2020-07-01,Fulton,Georgia,13121,7277,314,312
2020-07-01,Gwinnett,Georgia,13135,8362,173,280
2020-07-01,Hall,Georgia,13139,3252,60,65
2020-07-02,Cobb,Georgia,13067,5301,245,220
2020-07-02,DeKalb,Georgia,13089,6172,173,213
2020-07-02,Fulton,Georgia,13121,7527,314,250
2020-07-02,Gwinnett,Georgia,13135,8619,173,257
2020-07-02,Hall,Georgia,13139,3310,60,58
2020-07-03,Cobb,Georgia,13067,5507,244,206
2020-07-03,DeKalb,Georgia,13089,6381,173,209
2020-07-03,Fulton,Georgia,13121,7913,314,386
2020-07-03,Gwinnett,Georgia,13135,9085,173,466
2020-07-03,Hall,Georgia,13139,3357,60,47
2020-07-04,Cobb,Georgia,13067,5679,245,172
2020-07-04,DeKalb,Georgia,13089,6689,173,308
2020-07-04,Fulton,Georgia,13121,8433,314,520
2020-07-04,Gwinnett,Georgia,13135,9482,173,397
2020-07-04,Hall,Georgia,13139,3395,60,38
2020-07-05,Cobb,Georgia,13067,5758,246,79
2020-07-05,DeKalb,Georgia,13089,6905,173,216
2020-07-05,Fulton,Georgia,13121,8652,314,219
2020-07-05,Gwinnett,Georgia,13135,9645,173,163
2020-07-05,Hall,Georgia,13139,3404,60,9
2020-07-06,Cobb,Georgia,13067,5857,246,99
2020-07-06,DeKalb,Georgia,13089,7050,173,145
2020-07-06,Fulton,Georgia,13121,8883,316,231
2020-07-06,Gwinnett,Georgia,13135,9787,174,142
2020-07-06,Hall,Georgia,13139,3419,63,15
2020-07-07,Cobb,Georgia,13067,6082,247,225
2020-07-07,DeKalb,Georgia,13089,7158,173,108
2020-07-07,Fulton,Georgia,13121,9066,316,183
2020-07-07,Gwinnett,Georgia,13135,9972,174,185
2020-07-07,Hall,Georgia,13139,3475,62,56
2020-07-08,Cobb,Georgia,13067,6255,248,173
2020-07-08,DeKalb,Georgia,13089,7362,175,204
2020-07-08,Fulton,Georgia,13121,9358,319,292
2020-07-08,Gwinnett,Georgia,13135,10237,175,265
2020-07-08,Hall,Georgia,13139,3573,63,98
2020-07-09,Cobb,Georgia,13067,6369,248,114
2020-07-09,DeKalb,Georgia,13089,7472,175,110
2020-07-09,Fulton,Georgia,13121,9586,319,228
2020-07-09,Gwinnett,Georgia,13135,10415,175,178
2020-07-09,Hall,Georgia,13139,3620,63,47
2020-07-10,Cobb,Georgia,13067,6708,250,339
2020-07-10,DeKalb,Georgia,13089,7973,177,501
2020-07-10,Fulton,Georgia,13121,10021,321,435
2020-07-10,Gwinnett,Georgia,13135,10741,178,326
2020-07-10,Hall,Georgia,13139,3713,63,93
2020-07-11,Cobb,Georgia,13067,6940,253,232
2020-07-11,DeKalb,Georgia,13089,8144,181,171
2020-07-11,Fulton,Georgia,13121,10354,324,333
2020-07-11,Gwinnett,Georgia,13135,11074,182,333
2020-07-11,Hall,Georgia,13139,3774,63,61
2020-07-12,Cobb,Georgia,13067,7049,254,109
2020-07-12,DeKalb,Georgia,13089,8253,180,109
2020-07-12,Fulton,Georgia,13121,10595,324,241
2020-07-12,Gwinnett,Georgia,13135,11304,183,230
2020-07-12,Hall,Georgia,13139,3813,63,39
2020-07-13,Cobb,Georgia,13067,7235,256,186
2020-07-13,DeKalb,Georgia,13089,8618,182,365
2020-07-13,Fulton,Georgia,13121,11080,326,485
2020-07-13,Gwinnett,Georgia,13135,11691,185,387
2020-07-13,Hall,Georgia,13139,3874,64,61
2020-07-14,Cobb,Georgia,13067,7388,256,153
2020-07-14,DeKalb,Georgia,13089,8784,183,166
2020-07-14,Fulton,Georgia,13121,11354,327,274
2020-07-14,Gwinnett,Georgia,13135,11882,187,191
2020-07-14,Hall,Georgia,13139,3928,65,54
2020-07-15,Cobb,Georgia,13067,7571,256,183
2020-07-15,DeKalb,Georgia,13089,8980,186,196
2020-07-15,Fulton,Georgia,13121,11746,331,392
2020-07-15,Gwinnett,Georgia,13135,12217,189,335
2020-07-15,Hall,Georgia,13139,4012,65,84
2020-07-16,Cobb,Georgia,13067,7713,258,142
2020-07-16,DeKalb,Georgia,13089,9165,186,185
2020-07-16,Fulton,Georgia,13121,12184,333,438
2020-07-16,Gwinnett,Georgia,13135,12489,191,272
2020-07-16,Hall,Georgia,13139,4130,65,118
2020-07-17,Cobb,Georgia,13067,7972,260,259
2020-07-17,DeKalb,Georgia,13089,9308,187,143
2020-07-17,Fulton,Georgia,13121,12584,335,400
2020-07-17,Gwinnett,Georgia,13135,12897,195,408
2020-07-17,Hall,Georgia,13139,4242,65,112
2020-07-18,Cobb,Georgia,13067,8223,263,251
2020-07-18,DeKalb,Georgia,13089,9597,188,289
2020-07-18,Fulton,Georgia,13121,12872,339,288
2020-07-18,Gwinnett,Georgia,13135,13234,197,337
2020-07-18,Hall,Georgia,13139,4358,66,116
2020-07-19,Cobb,Georgia,13067,8370,264,147
2020-07-19,DeKalb,Georgia,13089,9732,188,135
2020-07-19,Fulton,Georgia,13121,13117,339,245
2020-07-19,Gwinnett,Georgia,13135,13444,198,210
2020-07-19,Hall,Georgia,13139,4394,66,36
2020-07-20,Cobb,Georgia,13067,8510,264,140
2020-07-20,DeKalb,Georgia,13089,9800,188,68
2020-07-20,Fulton,Georgia,13121,13379,340,262
2020-07-20,Gwinnett,Georgia,13135,13614,199,170
2020-07-20,Hall,Georgia,13139,4420,66,26
2020-07-21,Cobb,Georgia,13067,8759,267,249
2020-07-21,DeKalb,Georgia,13089,9950,190,150
2020-07-21,Fulton,Georgia,13121,13779,348,400
2020-07-21,Gwinnett,Georgia,13135,13878,204,264
2020-07-21,Hall,Georgia,13139,4528,68,108
2020-07-22,Cobb,Georgia,13067,8966,274,207
2020-07-22,DeKalb,Georgia,13089,10203,196,253
2020-07-22,Fulton,Georgia,13121,14169,350,390
2020-07-22,Gwinnett,Georgia,13135,14099,209,221
2020-07-22,Hall,Georgia,13139,4620,69,92
2020-07-23,Cobb,Georgia,13067,9380,276,414
2020-07-23,DeKalb,Georgia,13089,10480,199,277
2020-07-23,Fulton,Georgia,13121,14673,356,504
2020-07-23,Gwinnett,Georgia,13135,14442,209,343
2020-07-23,Hall,Georgia,13139,4706,69,86
2020-07-24,Cobb,Georgia,13067,9717,282,337
2020-07-24,DeKalb,Georgia,13089,10767,204,287
2020-07-24,Fulton,Georgia,13121,15221,365,548
2020-07-24,Gwinnett,Georgia,13135,14801,213,359
2020-07-24,Hall,Georgia,13139,4789,70,83
2020-07-25,Cobb,Georgia,13067,10009,287,292
2020-07-25,DeKalb,Georgia,13089,11025,206,258
2020-07-25,Fulton,Georgia,13121,15649,372,428
2020-07-25,Gwinnett,Georgia,13135,15134,216,333
2020-07-25,Hall,Georgia,13139,4845,71,56
2020-07-26,Cobb,Georgia,13067,10120,287,111
2020-07-26,DeKalb,Georgia,13089,11159,207,134
2020-07-26,Fulton,Georgia,13121,15843,372,194
2020-07-26,Gwinnett,Georgia,13135,15315,216,181
2020-07-26,Hall,Georgia,13139,4860,71,15
2020-07-27,Cobb,Georgia,13067,10240,288,120
2020-07-27,DeKalb,Georgia,13089,11281,207,122
2020-07-27,Fulton,Georgia,13121,16073,371,230
2020-07-27,Gwinnett,Georgia,13135,15534,216,219
2020-07-27,Hall,Georgia,13139,4924,71,64
2020-07-28,Cobb,Georgia,13067,10453,292,213
2020-07-28,DeKalb,Georgia,13089,11494,208,213
2020-07-28,Fulton,Georgia,13121,16482,373,409
2020-07-28,Gwinnett,Georgia,13135,15915,217,381
2020-07-28,Hall,Georgia,13139,5017,71,93
2020-07-29,Cobb,Georgia,13067,10653,297,200
2020-07-29,DeKalb,Georgia,13089,11679,213,185
2020-07-29,Fulton,Georgia,13121,16867,381,385
2020-07-29,Gwinnett,Georgia,13135,16255,223,340
2020-07-29,Hall,Georgia,13139,5165,72,148
2020-07-30,Cobb,Georgia,13067,10920,297,267
2020-07-30,DeKalb,Georgia,13089,11916,213,237
2020-07-30,Fulton,Georgia,13121,17286,383,419
2020-07-30,Gwinnett,Georgia,13135,16711,228,456
2020-07-30,Hall,Georgia,13139,5272,72,107
2020-07-31,Cobb,Georgia,13067,11206,297,286
2020-07-31,DeKalb,Georgia,13089,12127,222,211
2020-07-31,Fulton,Georgia,13121,17646,389,360
2020-07-31,Gwinnett,Georgia,13135,17130,238,419
2020-07-31,Hall,Georgia,13139,5372,77,100
2020-08-01,Cobb,Georgia,13067,11436,298,230
2020-08-01,DeKalb,Georgia,13089,12348,225,221
2020-08-01,Fulton,Georgia,13121,17858,398,212
2020-08-01,Gwinnett,Georgia,13135,17511,240,381
2020-08-01,Hall,Georgia,13139,5482,79,110
2020-08-02,Cobb,Georgia,13067,11690,298,254
2020-08-02,DeKalb,Georgia,13089,12476,225,128
2020-08-02,Fulton,Georgia,13121,18079,398,221
2020-08-02,Gwinnett,Georgia,13135,17781,240,270
2020-08-02,Hall,Georgia,13139,5523,79,41
2020-08-03,Cobb,Georgia,13067,11844,298,154
2020-08-03,DeKalb,Georgia,13089,12604,225,128
2020-08-03,Fulton,Georgia,13121,18224,398,145
2020-08-03,Gwinnett,Georgia,13135,17927,240,146
2020-08-03,Hall,Georgia,13139,5547,79,24
2020-08-04,Cobb,Georgia,13067,12135,304,291
2020-08-04,DeKalb,Georgia,13089,12760,229,156
2020-08-04,Fulton,Georgia,13121,18566,406,342
2020-08-04,Gwinnett,Georgia,13135,18201,240,274
2020-08-04,Hall,Georgia,13139,5657,86,110
2020-08-05,Cobb,Georgia,13067,12489,310,354
2020-08-05,DeKalb,Georgia,13089,12998,231,238
2020-08-05,Fulton,Georgia,13121,18996,407,430
2020-08-05,Gwinnett,Georgia,13135,18550,241,349
2020-08-05,Hall,Georgia,13139,5759,86,102
2020-08-06,Cobb,Georgia,13067,12718,313,229
2020-08-06,DeKalb,Georgia,13089,13237,234,239
2020-08-06,Fulton,Georgia,13121,19230,410,234
2020-08-06,Gwinnett,Georgia,13135,18854,244,304
2020-08-06,Hall,Georgia,13139,5847,88,88
2020-08-07,Cobb,Georgia,13067,13049,317,331
2020-08-07,DeKalb,Georgia,13089,13509,237,272
2020-08-07,Fulton,Georgia,13121,19647,420,417
2020-08-07,Gwinnett,Georgia,13135,19187,254,333
2020-08-07,Hall,Georgia,13139,5947,92,100
2020-08-08,Cobb,Georgia,13067,13336,319,287
2020-08-08,DeKalb,Georgia,13089,13752,237,243
2020-08-08,Fulton,Georgia,13121,20049,430,402
2020-08-08,Gwinnett,Georgia,13135,19548,260,361
2020-08-08,Hall,Georgia,13139,6035,91,88
2020-08-09,Cobb,Georgia,13067,13564,319,228
2020-08-09,DeKalb,Georgia,13089,13923,237,171
2020-08-09,Fulton,Georgia,13121,20276,430,227
2020-08-09,Gwinnett,Georgia,13135,19808,260,260
2020-08-09,Hall,Georgia,13139,6080,91,45
2020-08-10,Cobb,Georgia,13067,13729,320,165
2020-08-10,DeKalb,Georgia,13089,14047,238,124
2020-08-10,Fulton,Georgia,13121,20468,433,192
2020-08-10,Gwinnett,Georgia,13135,19971,262,163
2020-08-10,Hall,Georgia,13139,6114,91,34
2020-08-11,Cobb,Georgia,13067,14006,323,277
2020-08-11,DeKalb,Georgia,13089,14292,242,245
2020-08-11,Fulton,Georgia,13121,20874,445,406
2020-08-11,Gwinnett,Georgia,13135,20382,272,411
2020-08-11,Hall,Georgia,13139,6206,99,92
2020-08-12,Cobb,Georgia,13067,14279,326,273
2020-08-12,DeKalb,Georgia,13089,14485,247,193
2020-08-12,Fulton,Georgia,13121,21140,455,266
2020-08-12,Gwinnett,Georgia,13135,20685,275,303
2020-08-12,Hall,Georgia,13139,6298,104,92
2020-08-13,Cobb,Georgia,13067,14463,332,184
2020-08-13,DeKalb,Georgia,13089,14563,251,78
2020-08-13,Fulton,Georgia,13121,21373,462,233
2020-08-13,Gwinnett,Georgia,13135,20900,282,215
2020-08-13,Hall,Georgia,13139,6339,103,41
2020-08-14,Cobb,Georgia,13067,14690,334,227
2020-08-14,DeKalb,Georgia,13089,14746,254,183
2020-08-14,Fulton,Georgia,13121,21601,463,228
2020-08-14,Gwinnett,Georgia,13135,21175,283,275
2020-08-14,Hall,Georgia,13139,6420,104,81
2020-08-15,Cobb,Georgia,13067,14826,338,136
2020-08-15,DeKalb,Georgia,13089,14926,262,180
2020-08-15,Fulton,Georgia,13121,21867,472,266
2020-08-15,Gwinnett,Georgia,13135,21411,287,236
2020-08-15,Hall,Georgia,13139,6512,104,92
2020-08-16,Cobb,Georgia,13067,14893,339,67
2020-08-16,DeKalb,Georgia,13089,15030,264,104
2020-08-16,Fulton,Georgia,13121,21993,474,126
2020-08-16,Gwinnett,Georgia,13135,21534,289,123
2020-08-16,Hall,Georgia,13139,6552,105,40
2020-08-17,Cobb,Georgia,13067,14962,340,69
2020-08-17,DeKalb,Georgia,13089,15101,264,71
2020-08-17,Fulton,Georgia,13121,22107,476,114
2020-08-17,Gwinnett,Georgia,13135,21655,290,121
2020-08-17,Hall,Georgia,13139,6581,105,29
2020-08-18,Cobb,Georgia,13067,15086,349,124
2020-08-18,DeKalb,Georgia,13089,15312,266,211
2020-08-18,Fulton,Georgia,13121,22484,477,377
2020-08-18,Gwinnett,Georgia,13135,21936,293,281
2020-08-18,Hall,Georgia,13139,6687,105,106
2020-08-19,Cobb,Georgia,13067,15247,352,161
2020-08-19,DeKalb,Georgia,13089,15422,267,110
2020-08-19,Fulton,Georgia,13121,22760,479,276
2020-08-19,Gwinnett,Georgia,13135,22196,295,260
2020-08-19,Hall,Georgia,13139,6764,109,77
2020-08-20,Cobb,Georgia,13067,15449,354,202
2020-08-20,DeKalb,Georgia,13089,15605,268,183
2020-08-20,Fulton,Georgia,13121,23068,481,308
2020-08-20,Gwinnett,Georgia,13135,22455,295,259
2020-08-20,Hall,Georgia,13139,6848,109,84
2020-08-21,Cobb,Georgia,13067,15687,358,238
2020-08-21,DeKalb,Georgia,13089,15731,272,126
2020-08-21,Fulton,Georgia,13121,23375,486,307
2020-08-21,Gwinnett,Georgia,13135,22786,302,331
2020-08-21,Hall,Georgia,13139,6916,115,68
2020-08-22,Cobb,Georgia,13067,15816,368,129
2020-08-22,DeKalb,Georgia,13089,15860,278,129
2020-08-22,Fulton,Georgia,13121,23622,489,247
2020-08-22,Gwinnett,Georgia,13135,22991,304,205
2020-08-22,Hall,Georgia,13139,6981,116,65
2020-08-23,Cobb,Georgia,13067,15931,369,115
2020-08-23,DeKalb,Georgia,13089,15959,278,99
2020-08-23,Fulton,Georgia,13121,23751,490,129
2020-08-23,Gwinnett,Georgia,13135,23096,306,105
2020-08-23,Hall,Georgia,13139,7004,116,23
2020-08-24,Cobb,Georgia,13067,16055,370,124
2020-08-24,DeKalb,Georgia,13089,16004,280,45
2020-08-24,Fulton,Georgia,13121,23825,490,74
2020-08-24,Gwinnett,Georgia,13135,23178,306,82
2020-08-24,Hall,Georgia,13139,7020,116,16
2020-08-25,Cobb,Georgia,13067,16144,373,89
2020-08-25,DeKalb,Georgia,13089,16086,287,82
2020-08-25,Fulton,Georgia,13121,23987,497,162
2020-08-25,Gwinnett,Georgia,13135,23411,309,233
2020-08-25,Hall,Georgia,13139,7116,118,96
2020-08-26,Cobb,Georgia,13067,16369,381,225
2020-08-26,DeKalb,Georgia,13089,16193,287,107
2020-08-26,Fulton,Georgia,13121,24211,497,224
2020-08-26,Gwinnett,Georgia,13135,23636,314,225
2020-08-26,Hall,Georgia,13139,7266,118,150
2020-08-27,Cobb,Georgia,13067,16536,381,167
2020-08-27,DeKalb,Georgia,13089,16278,293,85
2020-08-27,Fulton,Georgia,13121,24378,498,167
2020-08-27,Gwinnett,Georgia,13135,23812,322,176
2020-08-27,Hall,Georgia,13139,7365,120,99
2020-08-28,Cobb,Georgia,13067,16630,387,94
2020-08-28,DeKalb,Georgia,13089,16368,296,90
2020-08-28,Fulton,Georgia,13121,24586,503,208
2020-08-28,Gwinnett,Georgia,13135,23972,324,160
2020-08-28,Hall,Georgia,13139,7475,122,110
2020-08-29,Cobb,Georgia,13067,16840,390,210
2020-08-29,DeKalb,Georgia,13089,16443,297,75
2020-08-29,Fulton,Georgia,13121,24747,513,161
2020-08-29,Gwinnett,Georgia,13135,24137,330,165
2020-08-29,Hall,Georgia,13139,7589,125,114
2020-08-30,Cobb,Georgia,13067,16896,391,56
2020-08-30,DeKalb,Georgia,13089,16498,298,55
2020-08-30,Fulton,Georgia,13121,24801,515,54
2020-08-30,Gwinnett,Georgia,13135,24182,333,45
2020-08-30,Hall,Georgia,13139,7605,125,16
2020-08-31,Cobb,Georgia,13067,16966,391,70
2020-08-31,DeKalb,Georgia,13089,16555,300,57
2020-08-31,Fulton,Georgia,13121,24891,518,90
2020-08-31,Gwinnett,Georgia,13135,24252,336,70
2020-08-31,Hall,Georgia,13139,7714,125,109
2020-09-01,Cobb,Georgia,13067,17097,395,131
2020-09-01,DeKalb,Georgia,13089,16650,304,95
2020-09-01,Fulton,Georgia,13121,25063,525,172
2020-09-01,Gwinnett,Georgia,13135,24477,341,225
2020-09-01,Hall,Georgia,13139,7801,128,87
2020-09-02,Cobb,Georgia,13067,17210,395,113
2020-09-02,DeKalb,Georgia,13089,16716,309,66
2020-09-02,Fulton,Georgia,13121,25150,527,87
2020-09-02,Gwinnett,Georgia,13135,24608,343,131
2020-09-02,Hall,Georgia,13139,7869,128,68
2020-09-03,Cobb,Georgia,13067,17375,397,165
2020-09-03,DeKalb,Georgia,13089,16837,311,121
2020-09-03,Fulton,Georgia,13121,25339,531,189
2020-09-03,Gwinnett,Georgia,13135,24763,346,155
2020-09-03,Hall,Georgia,13139,7946,130,77
2020-09-04,Cobb,Georgia,13067,17479,401,104
2020-09-04,DeKalb,Georgia,13089,16900,311,63
2020-09-04,Fulton,Georgia,13121,25439,535,100
2020-09-04,Gwinnett,Georgia,13135,24870,351,107
2020-09-04,Hall,Georgia,13139,8023,130,77
2020-09-05,Cobb,Georgia,13067,17595,401,116
2020-09-05,DeKalb,Georgia,13089,17004,313,104
2020-09-05,Fulton,Georgia,13121,25540,541,101
2020-09-05,Gwinnett,Georgia,13135,25019,356,149
2020-09-05,Hall,Georgia,13139,8118,130,95
2020-09-06,Cobb,Georgia,13067,17734,404,139
2020-09-06,DeKalb,Georgia,13089,17089,315,85
2020-09-06,Fulton,Georgia,13121,25631,545,91
2020-09-06,Gwinnett,Georgia,13135,25107,359,88
2020-09-06,Hall,Georgia,13139,8143,133,25
2020-09-07,Cobb,Georgia,13067,17792,404,58
2020-09-07,DeKalb,Georgia,13089,17100,315,11
2020-09-07,Fulton,Georgia,13121,25681,545,50
2020-09-07,Gwinnett,Georgia,13135,25127,359,20
2020-09-07,Hall,Georgia,13139,8149,133,6
2020-09-08,Cobb,Georgia,13067,17850,405,58
2020-09-08,DeKalb,Georgia,13089,17169,318,69
2020-09-08,Fulton,Georgia,13121,25756,548,75
2020-09-08,Gwinnett,Georgia,13135,25215,359,88
2020-09-08,Hall,Georgia,13139,8177,133,28
2020-09-09,Cobb,Georgia,13067,18005,406,155
2020-09-09,DeKalb,Georgia,13089,17237,324,68
2020-09-09,Fulton,Georgia,13121,25861,551,105
2020-09-09,Gwinnett,Georgia,13135,25376,361,161
2020-09-09,Hall,Georgia,13139,8189,133,12
2020-09-10,Cobb,Georgia,13067,18155,409,150
2020-09-10,DeKalb,Georgia,13089,17314,333,77
2020-09-10,Fulton,Georgia,13121,25934,550,73
2020-09-10,Gwinnett,Georgia,13135,25495,366,119
2020-09-10,Hall,Georgia,13139,8266,133,77
2020-09-11,Cobb,Georgia,13067,18255,409,100
2020-09-11,DeKalb,Georgia,13089,17380,334,66
2020-09-11,Fulton,Georgia,13121,26022,551,88
2020-09-11,Gwinnett,Georgia,13135,25611,369,116
2020-09-11,Hall,Georgia,13139,8306,136,40
2020-09-12,Cobb,Georgia,13067,18433,410,178
2020-09-12,DeKalb,Georgia,13089,17477,335,97
2020-09-12,Fulton,Georgia,13121,26108,554,86
2020-09-12,Gwinnett,Georgia,13135,25726,372,115
2020-09-12,Hall,Georgia,13139,8341,136,35
2020-09-13,Cobb,Georgia,13067,18495,413,62
2020-09-13,DeKalb,Georgia,13089,17536,339,59
2020-09-13,Fulton,Georgia,13121,26225,555,117
2020-09-13,Gwinnett,Georgia,13135,25806,375,80
2020-09-13,Hall,Georgia,13139,8362,137,21
2020-09-14,Cobb,Georgia,13067,18550,413,55
2020-09-14,DeKalb,Georgia,13089,17610,339,74
2020-09-14,Fulton,Georgia,13121,26289,555,64
2020-09-14,Gwinnett,Georgia,13135,25863,379,57
2020-09-14,Hall,Georgia,13139,8379,138,17
2020-09-15,Cobb,Georgia,13067,18601,414,51
2020-09-15,DeKalb,Georgia,13089,17698,340,88
2020-09-15,Fulton,Georgia,13121,26360,556,71
2020-09-15,Gwinnett,Georgia,13135,26019,380,156
2020-09-15,Hall,Georgia,13139,8444,139,65
2020-09-16,Cobb,Georgia,13067,18719,415,118
2020-09-16,DeKalb,Georgia,13089,17777,340,79
2020-09-16,Fulton,Georgia,13121,26517,557,157
2020-09-16,Gwinnett,Georgia,13135,26133,381,114
2020-09-16,Hall,Georgia,13139,8533,139,89
2020-09-17,Cobb,Georgia,13067,18839,416,120
2020-09-17,DeKalb,Georgia,13089,17849,345,72
2020-09-17,Fulton,Georgia,13121,26620,560,103
2020-09-17,Gwinnett,Georgia,13135,26280,386,147
2020-09-17,Hall,Georgia,13139,8587,140,54
2020-09-18,Cobb,Georgia,13067,18941,419,102
2020-09-18,DeKalb,Georgia,13089,17907,346,58
2020-09-18,Fulton,Georgia,13121,26778,563,158
2020-09-18,Gwinnett,Georgia,13135,26403,388,123
2020-09-18,Hall,Georgia,13139,8634,143,47
2020-09-19,Cobb,Georgia,13067,19000,421,59
2020-09-19,DeKalb,Georgia,13089,18006,349,99
2020-09-19,Fulton,Georgia,13121,26910,564,132
2020-09-19,Gwinnett,Georgia,13135,26550,391,147
2020-09-19,Hall,Georgia,13139,8757,143,123
2020-09-20,Cobb,Georgia,13067,19041,421,41
2020-09-20,DeKalb,Georgia,13089,18072,349,66
2020-09-20,Fulton,Georgia,13121,26992,564,82
2020-09-20,Gwinnett,Georgia,13135,26618,391,68
2020-09-20,Hall,Georgia,13139,8785,144,28
2020-09-21,Cobb,Georgia,13067,19092,421,51
2020-09-21,DeKalb,Georgia,13089,18110,349,38
2020-09-21,Fulton,Georgia,13121,27080,564,88
2020-09-21,Gwinnett,Georgia,13135,26678,391,60
2020-09-21,Hall,Georgia,13139,8827,144,42
2020-09-22,Cobb,Georgia,13067,19174,421,82
2020-09-22,DeKalb,Georgia,13089,18192,351,82
2020-09-22,Fulton,Georgia,13121,27122,565,42
2020-09-22,Gwinnett,Georgia,13135,26744,396,66
2020-09-22,Hall,Georgia,13139,8864,145,37
2020-09-23,Cobb,Georgia,13067,19283,422,109
2020-09-23,DeKalb,Georgia,13089,18302,353,110
2020-09-23,Fulton,Georgia,13121,27247,568,125
2020-09-23,Gwinnett,Georgia,13135,26931,398,187
2020-09-23,Hall,Georgia,13139,8949,148,85
2020-09-24,Cobb,Georgia,13067,19354,423,71
2020-09-24,DeKalb,Georgia,13089,18418,357,116
2020-09-24,Fulton,Georgia,13121,27305,569,58
2020-09-24,Gwinnett,Georgia,13135,27051,398,120
2020-09-24,Hall,Georgia,13139,9035,149,86
2020-09-25,Cobb,Georgia,13067,19430,425,76
2020-09-25,DeKalb,Georgia,13089,18521,358,103
2020-09-25,Fulton,Georgia,13121,27389,571,84
2020-09-25,Gwinnett,Georgia,13135,27187,401,136
2020-09-25,Hall,Georgia,13139,9147,151,112
2020-09-26,Cobb,Georgia,13067,19513,426,83
2020-09-26,DeKalb,Georgia,13089,18600,360,79
2020-09-26,Fulton,Georgia,13121,27480,572,91
2020-09-26,Gwinnett,Georgia,13135,27296,402,109
2020-09-26,Hall,Georgia,13139,9225,152,78
2020-09-27,Cobb,Georgia,13067,19551,426,38
2020-09-27,DeKalb,Georgia,13089,18647,362,47
2020-09-27,Fulton,Georgia,13121,27529,575,49
2020-09-27,Gwinnett,Georgia,13135,27358,404,62
2020-09-27,Hall,Georgia,13139,9247,152,22
2020-09-28,Cobb,Georgia,13067,19576,426,25
2020-09-28,DeKalb,Georgia,13089,18699,364,52
2020-09-28,Fulton,Georgia,13121,27605,575,76
2020-09-28,Gwinnett,Georgia,13135,27424,405,66
2020-09-28,Hall,Georgia,13139,9248,152,1
2020-09-29,Cobb,Georgia,13067,19634,427,58
2020-09-29,DeKalb,Georgia,13089,18773,365,74
